datetime,price,volume
2024-07-29 10:50:00,4475.4,19
2024-07-29 10:51:00,4476.4,44
2024-07-29 10:52:00,4475.4,14
2024-07-29 10:53:00,4477.0,8
2024-07-29 10:54:00,4479.4,74
2024-07-29 10:55:00,4479.4,46
2024-07-29 10:56:00,4481.6,21
2024-07-29 10:57:00,4479.8,17
2024-07-29 10:58:00,4483.0,51
2024-07-29 10:59:00,4478.2,28
2024-07-29 11:00:00,4479.4,31
2024-07-29 11:01:00,4481.8,19
2024-07-29 11:02:00,4479.6,9
2024-07-29 11:03:00,4481.8,38
2024-07-29 11:04:00,4477.4,23
2024-07-29 11:05:00,4473.6,43
2024-07-29 11:06:00,4475.8,25
2024-07-29 11:07:00,4476.0,16
2024-07-29 11:08:00,4475.2,15
2024-07-29 11:09:00,4478.8,10
2024-07-29 11:10:00,4481.8,44
2024-07-29 11:11:00,4485.6,111
2024-07-29 11:12:00,4483.2,46
2024-07-29 11:13:00,4483.0,22
2024-07-29 11:14:00,4486.6,59
2024-07-29 11:15:00,4488.0,71
2024-07-29 11:16:00,4485.8,39
2024-07-29 11:17:00,4486.4,14
2024-07-29 11:18:00,4487.0,35
2024-07-29 11:19:00,4482.4,27
2024-07-29 11:20:00,4486.4,52
2024-07-29 11:21:00,4491.4,82
2024-07-29 11:22:00,4489.6,52
2024-07-29 11:23:00,4492.2,56
2024-07-29 11:24:00,4491.6,34
2024-07-29 11:25:00,4491.4,34
2024-07-29 11:26:00,4493.0,35
2024-07-29 11:27:00,4490.0,53
2024-07-29 11:28:00,4491.6,24
2024-07-29 11:29:00,4492.0,39
2024-07-29 11:30:00,4491.6,1
2024-07-29 13:00:00,4487.6,48
2024-07-29 13:01:00,4491.2,48
2024-07-29 13:02:00,4487.4,50
2024-07-29 13:03:00,4484.4,44
2024-07-29 13:04:00,4483.8,28
2024-07-29 13:05:00,4489.4,48
2024-07-29 13:06:00,4487.0,21
2024-07-29 13:07:00,4487.2,18
2024-07-29 13:08:00,4486.6,10
2024-07-29 13:09:00,4490.6,51
2024-07-29 13:10:00,4491.0,16
2024-07-29 13:11:00,4496.2,69
2024-07-29 13:12:00,4499.6,264
2024-07-29 13:13:00,4496.4,109
2024-07-29 13:14:00,4496.8,27
2024-07-29 13:15:00,4497.4,36
2024-07-29 13:16:00,4500.0,138
2024-07-29 13:17:00,4497.4,47
2024-07-29 13:18:00,4493.2,30
2024-07-29 13:19:00,4494.4,27
2024-07-29 13:20:00,4494.6,21
2024-07-29 13:21:00,4492.8,30
2024-07-29 13:22:00,4491.8,22
2024-07-29 13:23:00,4492.2,18
2024-07-29 13:24:00,4491.8,26
2024-07-29 13:25:00,4491.0,37
2024-07-29 13:26:00,4494.8,49
2024-07-29 13:27:00,4496.2,16
2024-07-29 13:28:00,4498.4,88
2024-07-29 13:29:00,4501.0,94
2024-07-29 13:30:00,4508.4,209
2024-07-29 13:31:00,4502.2,49
2024-07-29 13:32:00,4499.6,100
2024-07-29 13:33:00,4498.0,30
2024-07-29 13:34:00,4498.4,15
2024-07-29 13:35:00,4496.2,51
2024-07-29 13:36:00,4494.8,49
2024-07-29 13:37:00,4498.4,32
2024-07-29 13:38:00,4496.4,24
2024-07-29 13:39:00,4496.6,15
2024-07-29 13:40:00,4495.2,17
2024-07-29 13:41:00,4494.0,17
2024-07-29 13:42:00,4495.4,15
2024-07-29 13:43:00,4494.6,13
2024-07-29 13:44:00,4496.4,52
2024-07-29 13:45:00,4494.4,15
2024-07-29 13:46:00,4493.0,32
2024-07-29 13:47:00,4494.8,16
2024-07-29 13:48:00,4492.2,27
2024-07-29 13:49:00,4491.0,79
2024-07-29 13:50:00,4489.6,42
2024-07-29 13:51:00,4489.8,43
2024-07-29 13:52:00,4488.2,19
2024-07-29 13:53:00,4486.0,37
2024-07-29 13:54:00,4486.6,30
2024-07-29 13:55:00,4486.4,28
2024-07-29 13:56:00,4481.6,79
2024-07-29 13:57:00,4481.6,42
2024-07-29 13:58:00,4483.0,71
2024-07-29 13:59:00,4478.6,116
2024-07-29 14:00:00,4483.2,63
2024-07-29 14:01:00,4484.0,85
2024-07-29 14:02:00,4484.6,104
2024-07-29 14:03:00,4483.8,146
2024-07-29 14:04:00,4486.6,94
2024-07-29 14:05:00,4484.0,39
2024-07-29 14:06:00,4483.2,15
2024-07-29 14:07:00,4482.2,22
2024-07-29 14:08:00,4483.8,12
2024-07-29 14:09:00,4487.2,33
2024-07-29 14:10:00,4485.6,28
2024-07-29 14:11:00,4485.2,14
2024-07-29 14:12:00,4484.4,18
2024-07-29 14:13:00,4483.2,14
2024-07-29 14:14:00,4486.4,41
2024-07-29 14:15:00,4483.4,24
2024-07-29 14:16:00,4481.2,23
2024-07-29 14:17:00,4482.0,6
2024-07-29 14:18:00,4486.6,27
2024-07-29 14:19:00,4487.4,51
2024-07-29 14:20:00,4491.8,50
2024-07-29 14:21:00,4487.8,23
2024-07-29 14:22:00,4487.2,19
2024-07-29 14:23:00,4485.8,15
2024-07-29 14:24:00,4488.0,19
2024-07-29 14:25:00,4484.2,29
2024-07-29 14:26:00,4485.8,20
2024-07-29 14:27:00,4489.6,29
2024-07-29 14:28:00,4488.8,13
2024-07-29 14:29:00,4490.0,29
2024-07-29 14:30:00,4490.2,37
2024-07-29 14:31:00,4492.2,94
2024-07-29 14:32:00,4490.4,69
2024-07-29 14:33:00,4491.4,15
2024-07-29 14:34:00,4490.6,11
2024-07-29 14:35:00,4492.8,45
2024-07-29 14:36:00,4492.0,20
2024-07-29 14:37:00,4494.0,43
2024-07-29 14:38:00,4490.6,20
2024-07-29 14:39:00,4488.8,27
2024-07-29 14:40:00,4489.8,24
2024-07-29 14:41:00,4491.2,12
2024-07-29 14:42:00,4488.2,20
2024-07-29 14:43:00,4487.8,38
2024-07-29 14:44:00,4488.6,37
2024-07-29 14:45:00,4488.2,61
2024-07-29 14:46:00,4487.4,30
2024-07-29 14:47:00,4487.8,43
2024-07-29 14:48:00,4489.4,74
2024-07-29 14:49:00,4491.0,25
2024-07-29 14:50:00,4491.0,37
2024-07-29 14:51:00,4488.8,73
2024-07-29 14:52:00,4485.2,76
2024-07-29 14:53:00,4485.2,88
2024-07-29 14:54:00,4483.6,41
2024-07-29 14:55:00,4483.6,51
2024-07-29 14:56:00,4481.6,52
2024-07-29 14:57:00,4479.0,77
2024-07-29 14:58:00,4478.4,56
2024-07-29 14:59:00,4480.2,124
2024-07-29 15:00:00,4480.2,0
2024-07-30 09:30:00,4464.2,444
2024-07-30 09:31:00,4470.6,255
2024-07-30 09:32:00,4470.4,298
2024-07-30 09:33:00,4465.8,164
2024-07-30 09:34:00,4464.4,93
2024-07-30 09:35:00,4464.6,119
2024-07-30 09:36:00,4462.8,88
2024-07-30 09:37:00,4464.0,64
2024-07-30 09:38:00,4465.0,91
2024-07-30 09:39:00,4467.8,72
2024-07-30 09:40:00,4463.6,66
2024-07-30 09:41:00,4464.6,57
2024-07-30 09:42:00,4463.4,80
2024-07-30 09:43:00,4462.6,33
2024-07-30 09:44:00,4464.8,60
2024-07-30 09:45:00,4473.0,109
2024-07-30 09:46:00,4464.2,94
2024-07-30 09:47:00,4464.8,60
2024-07-30 09:48:00,4471.8,100
2024-07-30 09:49:00,4470.2,123
2024-07-30 09:50:00,4465.0,100
2024-07-30 09:51:00,4462.0,77
2024-07-30 09:52:00,4457.8,91
2024-07-30 09:53:00,4451.0,145
2024-07-30 09:54:00,4445.0,151
2024-07-30 09:55:00,4446.0,105
2024-07-30 09:56:00,4445.6,108
2024-07-30 09:57:00,4443.6,103
2024-07-30 09:58:00,4438.4,129
2024-07-30 09:59:00,4431.0,99
2024-07-30 10:00:00,4430.2,286
2024-07-30 10:01:00,4439.0,147
2024-07-30 10:02:00,4439.6,178
2024-07-30 10:03:00,4441.6,74
2024-07-30 10:04:00,4439.6,110
2024-07-30 10:05:00,4445.8,121
2024-07-30 10:06:00,4446.0,135
2024-07-30 10:07:00,4446.6,67
2024-07-30 10:08:00,4442.4,95
2024-07-30 10:09:00,4442.8,52
2024-07-30 10:10:00,4444.6,40
2024-07-30 10:11:00,4446.2,44
2024-07-30 10:12:00,4449.8,80
2024-07-30 10:13:00,4448.6,70
2024-07-30 10:14:00,4448.6,61
2024-07-30 10:15:00,4446.2,60
2024-07-30 10:16:00,4447.4,28
2024-07-30 10:17:00,4452.0,46
2024-07-30 10:18:00,4451.6,73
2024-07-30 10:19:00,4452.0,40
2024-07-30 10:20:00,4448.2,40
2024-07-30 10:21:00,4452.4,35
2024-07-30 10:22:00,4451.6,36
2024-07-30 10:23:00,4454.0,51
2024-07-30 10:24:00,4450.0,36
2024-07-30 10:25:00,4452.2,33
2024-07-30 10:26:00,4456.6,39
2024-07-30 10:27:00,4454.2,29
2024-07-30 10:28:00,4454.0,31
2024-07-30 10:29:00,4454.0,17
2024-07-30 10:30:00,4455.0,52
2024-07-30 10:31:00,4457.6,36
2024-07-30 10:32:00,4463.0,116
2024-07-30 10:33:00,4464.6,53
2024-07-30 10:34:00,4463.0,80
2024-07-30 10:35:00,4467.6,120
2024-07-30 10:36:00,4468.6,56
2024-07-30 10:37:00,4474.6,89
2024-07-30 10:38:00,4477.0,79
2024-07-30 10:39:00,4474.4,58
2024-07-30 10:40:00,4473.2,52
2024-07-30 10:41:00,4492.6,221
2024-07-30 10:42:00,4488.6,137
2024-07-30 10:43:00,4495.4,100
2024-07-30 10:44:00,4511.4,316
2024-07-30 10:45:00,4514.6,386
2024-07-30 10:46:00,4505.2,208
2024-07-30 10:47:00,4501.6,184
2024-07-30 10:48:00,4504.0,97
2024-07-30 10:49:00,4501.4,71
2024-07-30 10:50:00,4504.0,97
2024-07-30 10:51:00,4500.0,127
2024-07-30 10:52:00,4502.0,59
2024-07-30 10:53:00,4500.2,63
2024-07-30 10:54:00,4496.8,70
2024-07-30 10:55:00,4494.6,79
2024-07-30 10:56:00,4494.6,37
2024-07-30 10:57:00,4494.4,33
2024-07-30 10:58:00,4501.2,78
2024-07-30 10:59:00,4497.6,37
2024-07-30 11:00:00,4500.2,65
2024-07-30 11:01:00,4504.6,78
2024-07-30 11:02:00,4502.4,47
2024-07-30 11:03:00,4503.8,12
2024-07-30 11:04:00,4504.4,48
2024-07-30 11:05:00,4499.0,47
2024-07-30 11:06:00,4499.6,32
2024-07-30 11:07:00,4498.4,23
2024-07-30 11:08:00,4499.2,19
2024-07-30 11:09:00,4500.8,40
2024-07-30 11:10:00,4503.4,32
2024-07-30 11:11:00,4500.4,32
2024-07-30 11:12:00,4499.0,25
2024-07-30 11:13:00,4497.4,43
2024-07-30 11:14:00,4500.2,22
2024-07-30 11:15:00,4503.6,41
2024-07-30 11:16:00,4505.8,84
2024-07-30 11:17:00,4502.0,27
2024-07-30 11:18:00,4502.6,21
2024-07-30 11:19:00,4501.2,42
2024-07-30 11:20:00,4502.6,39
2024-07-30 11:21:00,4502.2,146
2024-07-30 11:22:00,4499.2,70
2024-07-30 11:23:00,4499.8,16
2024-07-30 11:24:00,4502.4,28
2024-07-30 11:25:00,4504.0,22
2024-07-30 11:26:00,4506.0,29
2024-07-30 11:27:00,4504.0,43
2024-07-30 11:28:00,4503.4,31
2024-07-30 11:29:00,4505.8,33
2024-07-30 11:30:00,4505.8,0
2024-07-30 13:00:00,4500.0,65
2024-07-30 13:01:00,4496.2,67
2024-07-30 13:02:00,4498.8,35
2024-07-30 13:03:00,4501.8,19
2024-07-30 13:04:00,4502.0,14
2024-07-30 13:05:00,4502.8,48
2024-07-30 13:06:00,4501.6,38
2024-07-30 13:07:00,4503.2,28
2024-07-30 13:08:00,4503.0,64
2024-07-30 13:09:00,4500.6,27
2024-07-30 13:10:00,4502.8,19
2024-07-30 13:11:00,4503.8,16
2024-07-30 13:12:00,4500.8,12
2024-07-30 13:13:00,4498.4,21
2024-07-30 13:14:00,4496.8,76
2024-07-30 13:15:00,4491.6,116
2024-07-30 13:16:00,4493.0,34
2024-07-30 13:17:00,4491.0,51
2024-07-30 13:18:00,4492.8,21
2024-07-30 13:19:00,4490.8,40
2024-07-30 13:20:00,4491.8,23
2024-07-30 13:21:00,4490.0,28
2024-07-30 13:22:00,4489.8,74
2024-07-30 13:23:00,4490.2,29
2024-07-30 13:24:00,4488.4,42
2024-07-30 13:25:00,4490.0,29
2024-07-30 13:26:00,4489.0,15
2024-07-30 13:27:00,4487.8,24
2024-07-30 13:28:00,4487.0,42
2024-07-30 13:29:00,4484.4,48
2024-07-30 13:30:00,4489.0,74
2024-07-30 13:31:00,4489.8,28
2024-07-30 13:32:00,4494.6,55
2024-07-30 13:33:00,4493.0,27
2024-07-30 13:34:00,4490.4,39
2024-07-30 13:35:00,4489.8,64
2024-07-30 13:36:00,4487.6,47
2024-07-30 13:37:00,4488.6,26
2024-07-30 13:38:00,4489.2,45
2024-07-30 13:39:00,4494.8,45
2024-07-30 13:40:00,4506.8,229
2024-07-30 13:41:00,4521.0,603
2024-07-30 13:42:00,4510.6,311
2024-07-30 13:43:00,4516.4,230
2024-07-30 13:44:00,4512.4,96
2024-07-30 13:45:00,4508.0,88
2024-07-30 13:46:00,4503.0,68
2024-07-30 13:47:00,4502.2,85
2024-07-30 13:48:00,4505.0,27
2024-07-30 13:49:00,4504.4,37
2024-07-30 13:50:00,4504.4,30
2024-07-30 13:51:00,4502.2,42
2024-07-30 13:52:00,4503.2,41
2024-07-30 13:53:00,4501.4,47
2024-07-30 13:54:00,4506.6,56
2024-07-30 13:55:00,4502.2,39
2024-07-30 13:56:00,4495.8,64
2024-07-30 13:57:00,4493.4,56
2024-07-30 13:58:00,4491.6,19
2024-07-30 13:59:00,4493.0,23
2024-07-30 14:00:00,4491.6,47
2024-07-30 14:01:00,4495.0,36
2024-07-30 14:02:00,4495.0,48
2024-07-30 14:03:00,4496.4,33
2024-07-30 14:04:00,4495.8,21
2024-07-30 14:05:00,4497.2,15
2024-07-30 14:06:00,4494.8,22
2024-07-30 14:07:00,4494.2,25
2024-07-30 14:08:00,4492.4,22
2024-07-30 14:09:00,4491.8,29
2024-07-30 14:10:00,4491.2,22
2024-07-30 14:11:00,4493.0,20
2024-07-30 14:12:00,4493.2,30
2024-07-30 14:13:00,4493.4,30
2024-07-30 14:14:00,4491.4,23
2024-07-30 14:15:00,4485.4,56
2024-07-30 14:16:00,4487.0,40
2024-07-30 14:17:00,4494.6,72
2024-07-30 14:18:00,4495.0,65
2024-07-30 14:19:00,4497.8,37
2024-07-30 14:20:00,4494.4,58
2024-07-30 14:21:00,4494.6,27
2024-07-30 14:22:00,4495.0,22
2024-07-30 14:23:00,4499.2,68
2024-07-30 14:24:00,4495.6,56
2024-07-30 14:25:00,4497.0,21
2024-07-30 14:26:00,4499.2,51
2024-07-30 14:27:00,4499.4,37
2024-07-30 14:28:00,4497.2,17
2024-07-30 14:29:00,4498.8,25
2024-07-30 14:30:00,4500.0,28
2024-07-30 14:31:00,4499.4,23
2024-07-30 14:32:00,4497.8,36
2024-07-30 14:33:00,4499.2,48
2024-07-30 14:34:00,4501.2,38
2024-07-30 14:35:00,4503.6,55
2024-07-30 14:36:00,4498.6,65
2024-07-30 14:37:00,4495.6,23
2024-07-30 14:38:00,4498.4,15
2024-07-30 14:39:00,4496.8,9
2024-07-30 14:40:00,4496.8,26
2024-07-30 14:41:00,4498.0,14
2024-07-30 14:42:00,4497.4,10
2024-07-30 14:43:00,4499.2,23
2024-07-30 14:44:00,4501.2,19
2024-07-30 14:45:00,4502.6,35
2024-07-30 14:46:00,4500.8,52
2024-07-30 14:47:00,4499.6,41
2024-07-30 14:48:00,4501.4,26
2024-07-30 14:49:00,4500.6,17
2024-07-30 14:50:00,4499.2,24
2024-07-30 14:51:00,4498.8,26
2024-07-30 14:52:00,4499.2,38
2024-07-30 14:53:00,4500.8,58
2024-07-30 14:54:00,4500.2,36
2024-07-30 14:55:00,4500.4,55
2024-07-30 14:56:00,4500.0,42
2024-07-30 14:57:00,4500.8,50
2024-07-30 14:58:00,4499.6,74
2024-07-30 14:59:00,4495.2,89
2024-07-30 15:00:00,4495.2,0
2024-07-31 09:30:00,4519.4,399
2024-07-31 09:31:00,4511.4,181
2024-07-31 09:32:00,4507.6,132
2024-07-31 09:33:00,4504.0,85
2024-07-31 09:34:00,4498.6,87
2024-07-31 09:35:00,4498.2,215
2024-07-31 09:36:00,4502.6,116
2024-07-31 09:37:00,4516.6,162
2024-07-31 09:38:00,4530.2,397
2024-07-31 09:39:00,4537.8,338
2024-07-31 09:40:00,4548.6,264
2024-07-31 09:41:00,4554.0,348
2024-07-31 09:42:00,4552.6,296
2024-07-31 09:43:00,4564.8,378
2024-07-31 09:44:00,4574.0,527
2024-07-31 09:45:00,4574.8,231
2024-07-31 09:46:00,4578.8,224
2024-07-31 09:47:00,4583.0,204
2024-07-31 09:48:00,4583.8,296
2024-07-31 09:49:00,4584.6,193
2024-07-31 09:50:00,4583.4,223
2024-07-31 09:51:00,4582.0,200
2024-07-31 09:52:00,4582.8,212
2024-07-31 09:53:00,4581.2,158
2024-07-31 09:54:00,4582.8,168
2024-07-31 09:55:00,4591.2,117
2024-07-31 09:56:00,4600.4,350
2024-07-31 09:57:00,4594.8,124
2024-07-31 09:58:00,4596.4,142
2024-07-31 09:59:00,4599.4,146
2024-07-31 10:00:00,4591.6,132
2024-07-31 10:01:00,4591.0,182
2024-07-31 10:02:00,4590.4,160
2024-07-31 10:03:00,4595.4,138
2024-07-31 10:04:00,4591.0,35
2024-07-31 10:05:00,4593.4,106
2024-07-31 10:06:00,4589.0,158
2024-07-31 10:07:00,4592.2,107
2024-07-31 10:08:00,4596.8,129
2024-07-31 10:09:00,4598.6,83
2024-07-31 10:10:00,4610.4,366
2024-07-31 10:11:00,4610.0,200
2024-07-31 10:12:00,4610.2,106
2024-07-31 10:13:00,4607.6,93
2024-07-31 10:14:00,4609.2,75
2024-07-31 10:15:00,4616.8,211
2024-07-31 10:16:00,4617.8,111
2024-07-31 10:17:00,4611.0,76
2024-07-31 10:18:00,4616.0,77
2024-07-31 10:19:00,4619.4,98
2024-07-31 10:20:00,4622.2,179
2024-07-31 10:21:00,4625.4,208
2024-07-31 10:22:00,4632.4,267
2024-07-31 10:23:00,4627.0,210
2024-07-31 10:24:00,4616.8,178
2024-07-31 10:25:00,4623.2,160
2024-07-31 10:26:00,4623.0,93
2024-07-31 10:27:00,4627.6,199
2024-07-31 10:28:00,4624.8,107
2024-07-31 10:29:00,4629.0,58
2024-07-31 10:30:00,4648.0,503
2024-07-31 10:31:00,4650.6,250
2024-07-31 10:32:00,4667.8,354
2024-07-31 10:33:00,4661.2,240
2024-07-31 10:34:00,4661.8,137
2024-07-31 10:35:00,4655.8,178
2024-07-31 10:36:00,4654.4,134
2024-07-31 10:37:00,4651.2,76
2024-07-31 10:38:00,4656.6,79
2024-07-31 10:39:00,4660.0,126
2024-07-31 10:40:00,4659.2,76
2024-07-31 10:41:00,4661.0,103
2024-07-31 10:42:00,4658.0,56
2024-07-31 10:43:00,4658.4,47
2024-07-31 10:44:00,4659.6,78
2024-07-31 10:45:00,4658.0,61
2024-07-31 10:46:00,4662.0,86
2024-07-31 10:47:00,4652.0,90
2024-07-31 10:48:00,4655.6,96
2024-07-31 10:49:00,4650.4,156
2024-07-31 10:50:00,4653.0,88
2024-07-31 10:51:00,4652.0,37
2024-07-31 10:52:00,4655.0,46
2024-07-31 10:53:00,4660.4,90
2024-07-31 10:54:00,4660.8,76
2024-07-31 10:55:00,4660.0,66
2024-07-31 10:56:00,4664.0,109
2024-07-31 10:57:00,4671.8,255
2024-07-31 10:58:00,4670.8,189
2024-07-31 10:59:00,4671.0,100
2024-07-31 11:00:00,4667.4,78
2024-07-31 11:01:00,4665.0,87
2024-07-31 11:02:00,4662.4,47
2024-07-31 11:03:00,4662.6,96
2024-07-31 11:04:00,4664.4,39
2024-07-31 11:05:00,4662.0,61
2024-07-31 11:06:00,4664.8,54
2024-07-31 11:07:00,4664.0,37
2024-07-31 11:08:00,4660.6,62
2024-07-31 11:09:00,4663.4,59
2024-07-31 11:10:00,4666.6,51
2024-07-31 11:11:00,4669.0,82
2024-07-31 11:12:00,4672.8,80
2024-07-31 11:13:00,4669.4,54
2024-07-31 11:14:00,4671.8,43
2024-07-31 11:15:00,4674.8,48
2024-07-31 11:16:00,4674.2,57
2024-07-31 11:17:00,4672.0,62
2024-07-31 11:18:00,4681.0,119
2024-07-31 11:19:00,4676.0,60
2024-07-31 11:20:00,4679.0,54
2024-07-31 11:21:00,4679.6,50
2024-07-31 11:22:00,4687.2,133
2024-07-31 11:23:00,4694.4,138
2024-07-31 11:24:00,4695.2,162
2024-07-31 11:25:00,4691.6,88
2024-07-31 11:26:00,4690.6,51
2024-07-31 11:27:00,4695.8,63
2024-07-31 11:28:00,4698.6,115
2024-07-31 11:29:00,4701.4,179
2024-07-31 11:30:00,4701.4,0
2024-07-31 13:00:00,4715.0,285
2024-07-31 13:01:00,4713.8,128
2024-07-31 13:02:00,4715.0,199
2024-07-31 13:03:00,4716.0,164
2024-07-31 13:04:00,4718.0,147
2024-07-31 13:05:00,4715.8,245
2024-07-31 13:06:00,4715.0,71
2024-07-31 13:07:00,4710.4,95
2024-07-31 13:08:00,4703.2,123
2024-07-31 13:09:00,4703.0,135
2024-07-31 13:10:00,4704.0,85
2024-07-31 13:11:00,4708.4,79
2024-07-31 13:12:00,4703.8,77
2024-07-31 13:13:00,4705.0,27
2024-07-31 13:14:00,4705.6,29
2024-07-31 13:15:00,4704.8,59
2024-07-31 13:16:00,4703.2,33
2024-07-31 13:17:00,4706.6,50
2024-07-31 13:18:00,4708.6,35
2024-07-31 13:19:00,4709.4,33
2024-07-31 13:20:00,4714.4,119
2024-07-31 13:21:00,4714.6,38
2024-07-31 13:22:00,4707.6,83
2024-07-31 13:23:00,4708.4,40
2024-07-31 13:24:00,4712.0,74
2024-07-31 13:25:00,4714.2,45
2024-07-31 13:26:00,4715.2,84
2024-07-31 13:27:00,4715.0,37
2024-07-31 13:28:00,4709.2,65
2024-07-31 13:29:00,4709.6,61
2024-07-31 13:30:00,4706.0,84
2024-07-31 13:31:00,4705.8,61
2024-07-31 13:32:00,4703.6,76
2024-07-31 13:33:00,4704.6,45
2024-07-31 13:34:00,4704.2,117
2024-07-31 13:35:00,4701.2,70
2024-07-31 13:36:00,4703.4,77
2024-07-31 13:37:00,4702.2,60
2024-07-31 13:38:00,4703.0,45
2024-07-31 13:39:00,4702.6,45
2024-07-31 13:40:00,4708.8,113
2024-07-31 13:41:00,4713.4,108
2024-07-31 13:42:00,4708.8,44
2024-07-31 13:43:00,4710.4,84
2024-07-31 13:44:00,4708.2,58
2024-07-31 13:45:00,4711.4,42
2024-07-31 13:46:00,4711.0,68
2024-07-31 13:47:00,4710.0,45
2024-07-31 13:48:00,4715.0,61
2024-07-31 13:49:00,4717.4,124
2024-07-31 13:50:00,4718.0,42
2024-07-31 13:51:00,4714.6,50
2024-07-31 13:52:00,4716.4,45
2024-07-31 13:53:00,4718.0,52
2024-07-31 13:54:00,4726.2,145
2024-07-31 13:55:00,4720.4,75
2024-07-31 13:56:00,4718.0,68
2024-07-31 13:57:00,4718.2,38
2024-07-31 13:58:00,4718.4,48
2024-07-31 13:59:00,4718.2,39
2024-07-31 14:00:00,4716.8,45
2024-07-31 14:01:00,4717.2,73
2024-07-31 14:02:00,4713.8,87
2024-07-31 14:03:00,4715.4,47
2024-07-31 14:04:00,4717.2,32
2024-07-31 14:05:00,4716.0,29
2024-07-31 14:06:00,4715.0,35
2024-07-31 14:07:00,4718.8,29
2024-07-31 14:08:00,4716.8,34
2024-07-31 14:09:00,4716.6,15
2024-07-31 14:10:00,4718.0,19
2024-07-31 14:11:00,4720.0,36
2024-07-31 14:12:00,4718.4,34
2024-07-31 14:13:00,4717.6,29
2024-07-31 14:14:00,4718.0,18
2024-07-31 14:15:00,4720.0,32
2024-07-31 14:16:00,4720.2,24
2024-07-31 14:17:00,4720.0,12
2024-07-31 14:18:00,4720.0,24
2024-07-31 14:19:00,4721.8,34
2024-07-31 14:20:00,4719.2,43
2024-07-31 14:21:00,4717.8,32
2024-07-31 14:22:00,4713.4,56
2024-07-31 14:23:00,4714.8,32
2024-07-31 14:24:00,4716.2,55
2024-07-31 14:25:00,4714.4,51
2024-07-31 14:26:00,4715.6,71
2024-07-31 14:27:00,4715.6,34
2024-07-31 14:28:00,4713.2,80
2024-07-31 14:29:00,4712.8,54
2024-07-31 14:30:00,4716.8,68
2024-07-31 14:31:00,4720.0,51
2024-07-31 14:32:00,4722.0,51
2024-07-31 14:33:00,4721.0,57
