datetime,price,volume,现货价格
2021-05-28 10:28:00,5324.0,157,5331.8
2021-05-28 10:29:00,5325.2,205,5333.84
2021-05-28 10:30:00,5320.0,494,5329.61
2021-05-28 10:31:00,5324.2,274,5331.59
2021-05-28 10:32:00,5327.8,283,5335.16
2021-05-28 10:33:00,5329.0,184,5337.48
2021-05-28 10:34:00,5325.4,202,5336.03
2021-05-28 10:35:00,5323.4,174,5333.95
2021-05-28 10:36:00,5321.6,148,5333.13
2021-05-28 10:37:00,5317.2,288,5331.5
2021-05-28 10:38:00,5317.4,254,5328.73
2021-05-28 10:39:00,5321.0,323,5329.75
2021-05-28 10:40:00,5323.6,209,5331.38
2021-05-28 10:41:00,5325.2,252,5332.78
2021-05-28 10:42:00,5323.4,278,5331.92
2021-05-28 10:43:00,5324.6,139,5332.69
2021-05-28 10:44:00,5324.4,82,5332.34
2021-05-28 10:45:00,5325.0,154,5332.17
2021-05-28 10:46:00,5330.2,459,5337.05
2021-05-28 10:47:00,5326.0,154,5335.92
2021-05-28 10:48:00,5325.4,136,5334.34
2021-05-28 10:49:00,5329.0,168,5335.58
2021-05-28 10:50:00,5325.6,146,5334.78
2021-05-28 10:51:00,5326.6,79,5333.87
2021-05-28 10:52:00,5323.6,141,5332.34
2021-05-28 10:53:00,5317.4,397,5326.92
2021-05-28 10:54:00,5319.0,258,5325.44
2021-05-28 10:55:00,5318.4,199,5323.48
2021-05-28 10:56:00,5317.0,349,5322.52
2021-05-28 10:57:00,5316.2,243,5322.04
2021-05-28 10:58:00,5319.6,350,5324.94
2021-05-28 10:59:00,5321.4,254,5325.17
2021-05-28 11:00:00,5325.6,420,5329.74
2021-05-28 11:01:00,5324.8,283,5330.27
2021-05-28 11:02:00,5320.0,227,5327.17
2021-05-28 11:03:00,5317.0,292,5325.37
2021-05-28 11:04:00,5318.8,162,5325.47
2021-05-28 11:05:00,5314.2,459,5322.52
2021-05-28 11:06:00,5316.8,250,5321.93
2021-05-28 11:07:00,5318.6,276,5323.87
2021-05-28 11:08:00,5318.6,249,5323.87
2021-05-28 11:09:00,5321.8,227,5326.03
2021-05-28 11:10:00,5320.8,206,5327.64
2021-05-28 11:11:00,5321.0,111,5327.72
2021-05-28 11:12:00,5323.4,185,5328.21
2021-05-28 11:13:00,5326.0,298,5330.74
2021-05-28 11:14:00,5330.4,563,5335.27
2021-05-28 11:15:00,5329.4,451,5334.96
2021-05-28 11:16:00,5329.6,107,5335.31
2021-05-28 11:17:00,5330.8,192,5335.94
2021-05-28 11:18:00,5331.4,196,5336.83
2021-05-28 11:19:00,5328.8,166,5336.0
2021-05-28 11:20:00,5330.6,259,5336.26
2021-05-28 11:21:00,5330.0,226,5337.04
2021-05-28 11:22:00,5325.6,263,5335.09
2021-05-28 11:23:00,5326.8,182,5334.13
2021-05-28 11:24:00,5326.8,71,5333.08
2021-05-28 11:25:00,5328.0,104,5333.29
2021-05-28 11:26:00,5326.8,215,5332.0
2021-05-28 11:27:00,5325.0,146,5331.58
2021-05-28 11:28:00,5325.4,61,5332.34
2021-05-28 11:29:00,5322.8,240,5332.79
2021-05-28 11:30:00,5322.8,2,5333.35
2021-05-28 13:00:00,5327.8,317,5337.09
2021-05-28 13:01:00,5333.4,436,5340.0
2021-05-28 13:02:00,5333.0,310,5340.56
2021-05-28 13:03:00,5335.6,479,5343.64
2021-05-28 13:04:00,5336.8,417,5346.55
2021-05-28 13:05:00,5335.0,408,5343.18
2021-05-28 13:06:00,5339.2,517,5345.18
2021-05-28 13:07:00,5348.2,1559,5353.57
2021-05-28 13:08:00,5355.6,1336,5357.53
2021-05-28 13:09:00,5348.8,1164,5356.76
2021-05-28 13:10:00,5345.4,787,5354.83
2021-05-28 13:11:00,5350.8,425,5357.6
2021-05-28 13:12:00,5348.8,456,5357.96
2021-05-28 13:13:00,5350.2,311,5356.85
2021-05-28 13:14:00,5350.0,458,5356.83
2021-05-28 13:15:00,5343.8,519,5353.26
2021-05-28 13:16:00,5342.6,940,5349.39
2021-05-28 13:17:00,5342.0,339,5348.37
2021-05-28 13:18:00,5342.4,323,5349.99
2021-05-28 13:19:00,5340.0,343,5348.18
2021-05-28 13:20:00,5342.0,307,5349.02
2021-05-28 13:21:00,5344.0,305,5349.94
2021-05-28 13:22:00,5343.6,194,5351.14
2021-05-28 13:23:00,5343.8,273,5352.01
2021-05-28 13:24:00,5343.2,161,5351.23
2021-05-28 13:25:00,5346.0,98,5352.23
2021-05-28 13:26:00,5340.8,310,5351.04
2021-05-28 13:27:00,5338.6,269,5349.03
2021-05-28 13:28:00,5341.8,263,5349.0
2021-05-28 13:29:00,5339.4,260,5347.08
2021-05-28 13:30:00,5330.0,795,5341.93
2021-05-28 13:31:00,5332.6,533,5341.84
2021-05-28 13:32:00,5333.8,272,5341.32
2021-05-28 13:33:00,5333.6,172,5340.58
2021-05-28 13:34:00,5331.2,292,5340.59
2021-05-28 13:35:00,5331.2,291,5339.9
2021-05-28 13:36:00,5327.0,574,5336.85
2021-05-28 13:37:00,5326.4,513,5334.17
2021-05-28 13:38:00,5321.0,402,5332.7
2021-05-28 13:39:00,5324.2,445,5331.62
2021-05-28 13:40:00,5320.8,326,5329.33
2021-05-28 13:41:00,5318.6,643,5326.52
2021-05-28 13:42:00,5314.6,794,5323.64
2021-05-28 13:43:00,5316.2,528,5324.73
2021-05-28 13:44:00,5309.0,1535,5320.14
2021-05-28 13:45:00,5304.4,1490,5315.29
2021-05-28 13:46:00,5303.0,725,5314.82
2021-05-28 13:47:00,5299.2,1043,5311.33
2021-05-28 13:48:00,5303.8,1012,5311.73
2021-05-28 13:49:00,5304.4,616,5315.97
2021-05-28 13:50:00,5311.4,803,5320.54
2021-05-28 13:51:00,5305.4,656,5318.53
2021-05-28 13:52:00,5303.8,325,5316.85
2021-05-28 13:53:00,5304.0,372,5315.01
2021-05-28 13:54:00,5296.8,553,5311.76
2021-05-28 13:55:00,5295.4,1233,5306.75
2021-05-28 13:56:00,5294.4,421,5304.29
2021-05-28 13:57:00,5301.6,653,5306.91
2021-05-28 13:58:00,5296.2,410,5305.91
2021-05-28 13:59:00,5292.0,803,5302.8
2021-05-28 14:00:00,5296.2,1099,5301.36
2021-05-28 14:01:00,5300.0,528,5306.18
2021-05-28 14:02:00,5297.8,305,5305.96
2021-05-28 14:03:00,5303.6,404,5307.26
2021-05-28 14:04:00,5304.2,395,5308.95
2021-05-28 14:05:00,5302.4,307,5309.23
2021-05-28 14:06:00,5299.2,185,5308.14
2021-05-28 14:07:00,5300.0,190,5306.24
2021-05-28 14:08:00,5298.2,193,5304.74
2021-05-28 14:09:00,5297.4,200,5304.37
2021-05-28 14:10:00,5292.8,410,5299.94
2021-05-28 14:11:00,5294.6,303,5299.44
2021-05-28 14:12:00,5290.0,258,5297.3
2021-05-28 14:13:00,5288.6,953,5293.37
2021-05-28 14:14:00,5292.2,545,5296.65
2021-05-28 14:15:00,5301.0,729,5304.52
2021-05-28 14:16:00,5301.2,532,5306.79
2021-05-28 14:17:00,5294.0,382,5301.95
2021-05-28 14:18:00,5291.8,425,5298.78
2021-05-28 14:19:00,5291.6,292,5298.38
2021-05-28 14:20:00,5289.2,479,5299.07
2021-05-28 14:21:00,5284.6,892,5292.53
2021-05-28 14:22:00,5281.6,922,5289.42
2021-05-28 14:23:00,5285.4,440,5290.19
2021-05-28 14:24:00,5284.4,398,5291.64
2021-05-28 14:25:00,5290.0,317,5294.19
2021-05-28 14:26:00,5288.8,371,5295.92
2021-05-28 14:27:00,5291.8,444,5297.14
2021-05-28 14:28:00,5291.8,291,5299.03
2021-05-28 14:29:00,5288.6,217,5297.92
2021-05-28 14:30:00,5288.0,467,5296.65
2021-05-28 14:31:00,5293.0,400,5300.57
2021-05-28 14:32:00,5296.6,413,5303.35
2021-05-28 14:33:00,5297.8,304,5306.55
2021-05-28 14:34:00,5300.8,658,5311.12
2021-05-28 14:35:00,5297.8,407,5307.66
2021-05-28 14:36:00,5301.0,314,5308.31
2021-05-28 14:37:00,5301.2,305,5309.25
2021-05-28 14:38:00,5298.0,348,5308.46
2021-05-28 14:39:00,5297.4,324,5306.43
2021-05-28 14:40:00,5299.8,341,5306.17
2021-05-28 14:41:00,5305.0,653,5309.79
2021-05-28 14:42:00,5303.4,646,5310.94
2021-05-28 14:43:00,5302.0,259,5310.8
2021-05-28 14:44:00,5302.6,258,5309.85
2021-05-28 14:45:00,5305.2,415,5310.47
2021-05-28 14:46:00,5303.0,287,5309.96
2021-05-28 14:47:00,5304.6,343,5310.29
2021-05-28 14:48:00,5305.2,288,5311.43
2021-05-28 14:49:00,5307.0,422,5312.05
2021-05-28 14:50:00,5309.8,787,5313.51
2021-05-28 14:51:00,5311.8,834,5314.75
2021-05-28 14:52:00,5313.0,651,5315.27
2021-05-28 14:53:00,5314.0,759,5316.19
2021-05-28 14:54:00,5314.0,537,5318.2
2021-05-28 14:55:00,5311.2,572,5317.25
2021-05-28 14:56:00,5312.2,575,5318.0
2021-05-28 14:57:00,5311.4,615,5318.31
2021-05-28 14:58:00,5315.0,728,5318.31
2021-05-28 14:59:00,5314.0,826,5318.31
2021-05-28 15:00:00,5314.0,0,5321.09
2021-05-31 09:30:00,5298.8,2491,5306.37
2021-05-31 09:31:00,5290.0,1510,5296.72
2021-05-31 09:32:00,5292.8,1639,5301.13
2021-05-31 09:33:00,5299.8,1247,5305.71
2021-05-31 09:34:00,5285.8,1178,5296.16
2021-05-31 09:35:00,5284.6,1192,5293.77
2021-05-31 09:36:00,5278.0,1676,5289.46
2021-05-31 09:37:00,5280.0,1716,5282.99
2021-05-31 09:38:00,5286.8,1111,5288.99
2021-05-31 09:39:00,5285.8,812,5288.51
2021-05-31 09:40:00,5294.0,1147,5294.3
2021-05-31 09:41:00,5296.2,1416,5303.72
2021-05-31 09:42:00,5292.6,611,5300.96
2021-05-31 09:43:00,5292.4,478,5296.07
2021-05-31 09:44:00,5287.8,493,5293.5
2021-05-31 09:45:00,5281.4,967,5284.73
2021-05-31 09:46:00,5288.4,793,5290.07
2021-05-31 09:47:00,5293.6,544,5294.34
2021-05-31 09:48:00,5293.0,492,5295.36
2021-05-31 09:49:00,5291.0,364,5294.33
2021-05-31 09:50:00,5287.8,433,5292.0
2021-05-31 09:51:00,5286.4,329,5288.81
2021-05-31 09:52:00,5284.2,351,5288.39
2021-05-31 09:53:00,5283.0,362,5285.29
2021-05-31 09:54:00,5289.6,494,5293.67
2021-05-31 09:55:00,5290.4,463,5295.49
2021-05-31 09:56:00,5283.6,326,5291.18
2021-05-31 09:57:00,5285.0,379,5290.15
2021-05-31 09:58:00,5293.8,606,5294.09
2021-05-31 09:59:00,5290.4,400,5293.01
2021-05-31 10:00:00,5285.8,295,5291.16
2021-05-31 10:01:00,5286.4,330,5289.74
2021-05-31 10:02:00,5281.2,428,5283.71
2021-05-31 10:03:00,5283.0,420,5285.72
2021-05-31 10:04:00,5286.4,297,5287.72
2021-05-31 10:05:00,5282.4,168,5285.47
2021-05-31 10:06:00,5287.0,278,5287.17
2021-05-31 10:07:00,5292.0,499,5295.65
2021-05-31 10:08:00,5295.8,445,5297.07
2021-05-31 10:09:00,5299.6,519,5298.96
2021-05-31 10:10:00,5298.2,816,5302.2
2021-05-31 10:11:00,5294.4,377,5300.08
2021-05-31 10:12:00,5291.4,320,5297.84
2021-05-31 10:13:00,5290.2,406,5297.96
2021-05-31 10:14:00,5286.6,470,5294.67
2021-05-31 10:15:00,5288.2,311,5295.23
2021-05-31 10:16:00,5288.4,238,5296.51
2021-05-31 10:17:00,5286.4,195,5294.1
2021-05-31 10:18:00,5289.0,175,5294.9
2021-05-31 10:19:00,5290.2,153,5295.27
2021-05-31 10:20:00,5293.2,420,5299.27
2021-05-31 10:21:00,5291.6,271,5298.32
2021-05-31 10:22:00,5297.0,374,5302.3
2021-05-31 10:23:00,5295.2,400,5301.71
2021-05-31 10:24:00,5297.0,177,5301.96
2021-05-31 10:25:00,5290.8,440,5300.27
2021-05-31 10:26:00,5298.8,293,5302.41
2021-05-31 10:27:00,5301.0,600,5305.55
2021-05-31 10:28:00,5300.2,772,5308.56
2021-05-31 10:29:00,5304.8,420,5309.28
2021-05-31 10:30:00,5305.8,519,5311.16
2021-05-31 10:31:00,5300.8,458,5306.11
2021-05-31 10:32:00,5303.6,481,5308.94
2021-05-31 10:33:00,5302.8,258,5309.46
2021-05-31 10:34:00,5299.4,322,5307.15
2021-05-31 10:35:00,5302.0,189,5306.74
2021-05-31 10:36:00,5299.6,163,5305.62
2021-05-31 10:37:00,5290.2,448,5301.57
2021-05-31 10:38:00,5288.6,718,5296.58
2021-05-31 10:39:00,5289.8,294,5296.32
2021-05-31 10:40:00,5289.6,258,5297.45
2021-05-31 10:41:00,5290.0,168,5297.76
2021-05-31 10:42:00,5290.0,315,5295.36
2021-05-31 10:43:00,5289.8,251,5296.95
2021-05-31 10:44:00,5287.8,185,5294.94
2021-05-31 10:45:00,5288.0,126,5293.19
2021-05-31 10:46:00,5290.8,164,5294.91
2021-05-31 10:47:00,5292.2,174,5294.54
2021-05-31 10:48:00,5291.4,181,5294.61
2021-05-31 10:49:00,5290.6,132,5293.58
2021-05-31 10:50:00,5286.8,199,5291.14
2021-05-31 10:51:00,5288.4,270,5290.49
2021-05-31 10:52:00,5293.8,366,5295.71
2021-05-31 10:53:00,5295.2,326,5297.71
2021-05-31 10:54:00,5294.4,156,5298.3
2021-05-31 10:55:00,5291.0,148,5297.44
2021-05-31 10:56:00,5291.4,276,5296.57
2021-05-31 10:57:00,5288.6,193,5296.34
2021-05-31 10:58:00,5291.2,189,5296.56
2021-05-31 10:59:00,5293.2,137,5296.82
2021-05-31 11:00:00,5287.8,191,5294.6
2021-05-31 11:01:00,5286.6,171,5293.15
2021-05-31 11:02:00,5283.8,313,5293.07
2021-05-31 11:03:00,5288.6,278,5295.09
2021-05-31 11:04:00,5287.2,134,5295.34
2021-05-31 11:05:00,5291.8,145,5297.18
2021-05-31 11:06:00,5292.2,341,5298.69
2021-05-31 11:07:00,5295.8,257,5300.39
2021-05-31 11:08:00,5296.4,238,5301.7
2021-05-31 11:09:00,5295.8,168,5302.04
2021-05-31 11:10:00,5294.0,127,5301.48
2021-05-31 11:11:00,5297.0,163,5301.73
2021-05-31 11:12:00,5296.0,127,5301.93
2021-05-31 11:13:00,5291.4,173,5300.28
2021-05-31 11:14:00,5291.8,128,5300.0
2021-05-31 11:15:00,5289.4,169,5298.74
2021-05-31 11:16:00,5294.2,150,5301.64
2021-05-31 11:17:00,5293.0,66,5300.64
2021-05-31 11:18:00,5292.8,120,5300.36
2021-05-31 11:19:00,5293.6,140,5300.22
2021-05-31 11:20:00,5293.2,110,5301.38
2021-05-31 11:21:00,5292.0,97,5300.97
2021-05-31 11:22:00,5287.4,213,5299.74
2021-05-31 11:23:00,5287.6,217,5297.29
2021-05-31 11:24:00,5290.2,106,5297.77
2021-05-31 11:25:00,5292.6,225,5298.98
2021-05-31 11:26:00,5292.2,145,5298.77
2021-05-31 11:27:00,5291.0,142,5297.72
2021-05-31 11:28:00,5287.2,243,5296.94
2021-05-31 11:29:00,5290.0,285,5296.35
2021-05-31 11:30:00,5288.8,1,5296.53
2021-05-31 13:00:00,5291.6,249,5297.95
2021-05-31 13:01:00,5292.0,184,5297.71
2021-05-31 13:02:00,5293.2,179,5297.82
2021-05-31 13:03:00,5296.4,182,5299.03
2021-05-31 13:04:00,5295.2,152,5300.2
2021-05-31 13:05:00,5296.6,223,5301.85
2021-05-31 13:06:00,5294.0,151,5300.67
2021-05-31 13:07:00,5294.6,66,5300.53
2021-05-31 13:08:00,5292.0,155,5297.89
2021-05-31 13:09:00,5294.0,145,5298.86
2021-05-31 13:10:00,5291.8,192,5297.85
2021-05-31 13:11:00,5290.6,267,5296.21
2021-05-31 13:12:00,5291.0,160,5295.41
2021-05-31 13:13:00,5288.2,148,5293.84
2021-05-31 13:14:00,5290.4,204,5294.76
2021-05-31 13:15:00,5288.2,131,5293.4
2021-05-31 13:16:00,5290.8,188,5293.56
2021-05-31 13:17:00,5294.0,212,5297.18
2021-05-31 13:18:00,5292.8,104,5296.72
2021-05-31 13:19:00,5291.4,88,5295.75
2021-05-31 13:20:00,5287.6,177,5292.83
2021-05-31 13:21:00,5284.8,553,5288.83
2021-05-31 13:22:00,5285.0,201,5288.89
2021-05-31 13:23:00,5286.0,267,5290.59
2021-05-31 13:24:00,5284.0,166,5289.05
2021-05-31 13:25:00,5288.8,311,5293.18
2021-05-31 13:26:00,5290.2,156,5293.1
2021-05-31 13:27:00,5291.2,212,5292.73
2021-05-31 13:28:00,5289.6,206,5293.3
2021-05-31 13:29:00,5289.0,129,5292.22
2021-05-31 13:30:00,5289.0,129,5290.98
2021-05-31 13:31:00,5291.2,243,5294.37
2021-05-31 13:32:00,5289.2,94,5293.69
2021-05-31 13:33:00,5292.6,123,5293.83
2021-05-31 13:34:00,5292.2,97,5295.89
2021-05-31 13:35:00,5292.6,99,5297.01
2021-05-31 13:36:00,5292.2,143,5296.21
2021-05-31 13:37:00,5290.0,110,5296.53
2021-05-31 13:38:00,5291.8,76,5296.35
2021-05-31 13:39:00,5296.6,414,5299.08
2021-05-31 13:40:00,5296.4,205,5299.96
2021-05-31 13:41:00,5299.2,773,5304.29
2021-05-31 13:42:00,5299.0,268,5303.43
2021-05-31 13:43:00,5298.8,218,5303.84
2021-05-31 13:44:00,5302.4,574,5305.8
2021-05-31 13:45:00,5304.0,498,5306.91
2021-05-31 13:46:00,5305.2,417,5309.52
2021-05-31 13:47:00,5304.4,518,5308.18
2021-05-31 13:48:00,5304.0,419,5308.6
2021-05-31 13:49:00,5301.0,490,5305.35
2021-05-31 13:50:00,5299.4,447,5303.92
2021-05-31 13:51:00,5298.6,225,5302.59
2021-05-31 13:52:00,5299.4,174,5303.19
2021-05-31 13:53:00,5300.4,178,5303.12
2021-05-31 13:54:00,5301.0,130,5302.96
2021-05-31 13:55:00,5299.0,226,5301.95
2021-05-31 13:56:00,5301.2,139,5302.82
2021-05-31 13:57:00,5302.0,144,5303.73
2021-05-31 13:58:00,5303.6,208,5305.2
2021-05-31 13:59:00,5307.4,259,5307.26
2021-05-31 14:00:00,5306.4,695,5311.42
2021-05-31 14:01:00,5305.4,272,5311.34
2021-05-31 14:02:00,5302.4,292,5308.21
2021-05-31 14:03:00,5302.6,232,5307.25
2021-05-31 14:04:00,5305.2,211,5308.19
2021-05-31 14:05:00,5305.2,192,5308.54
2021-05-31 14:06:00,5308.0,616,5312.42
2021-05-31 14:07:00,5309.2,283,5312.53
2021-05-31 14:08:00,5304.6,308,5311.29
2021-05-31 14:09:00,5304.2,196,5309.24
2021-05-31 14:10:00,5301.2,200,5307.48
2021-05-31 14:11:00,5303.0,181,5307.81
2021-05-31 14:12:00,5306.2,164,5309.53
2021-05-31 14:13:00,5306.6,126,5310.2
2021-05-31 14:14:00,5310.2,410,5313.73
2021-05-31 14:15:00,5309.2,534,5315.42
2021-05-31 14:16:00,5309.8,265,5315.3
2021-05-31 14:17:00,5306.4,356,5313.39
2021-05-31 14:18:00,5307.2,180,5313.32
2021-05-31 14:19:00,5308.8,121,5313.63
2021-05-31 14:20:00,5312.6,499,5315.83
2021-05-31 14:21:00,5308.2,226,5314.2
2021-05-31 14:22:00,5306.8,190,5313.55
2021-05-31 14:23:00,5309.0,216,5313.96
2021-05-31 14:24:00,5307.6,125,5314.03
2021-05-31 14:25:00,5302.0,391,5311.62
2021-05-31 14:26:00,5304.4,184,5310.61
2021-05-31 14:27:00,5302.2,199,5309.88
2021-05-31 14:28:00,5303.6,153,5309.81
2021-05-31 14:29:00,5305.2,217,5311.31
2021-05-31 14:30:00,5306.4,292,5311.74
2021-05-31 14:31:00,5306.4,232,5312.47
2021-05-31 14:32:00,5304.6,248,5311.08
2021-05-31 14:33:00,5306.2,144,5311.03
2021-05-31 14:34:00,5305.6,161,5310.83
2021-05-31 14:35:00,5306.6,208,5312.13
2021-05-31 14:36:00,5308.0,265,5312.31
2021-05-31 14:37:00,5307.8,239,5312.72
2021-05-31 14:38:00,5307.4,158,5312.74
2021-05-31 14:39:00,5306.8,226,5312.22
2021-05-31 14:40:00,5306.0,184,5311.93
2021-05-31 14:41:00,5308.0,159,5312.98
2021-05-31 14:42:00,5307.2,145,5312.76
2021-05-31 14:43:00,5307.0,128,5312.72
2021-05-31 14:44:00,5305.4,191,5312.07
2021-05-31 14:45:00,5308.4,264,5312.59
2021-05-31 14:46:00,5311.0,839,5316.29
2021-05-31 14:47:00,5312.0,519,5316.75
2021-05-31 14:48:00,5317.0,1098,5319.72
2021-05-31 14:49:00,5315.4,413,5319.32
2021-05-31 14:50:00,5317.0,512,5319.75
2021-05-31 14:51:00,5315.4,534,5320.63
2021-05-31 14:52:00,5318.4,564,5322.35
2021-05-31 14:53:00,5319.0,657,5323.15
2021-05-31 14:54:00,5320.6,781,5324.43
2021-05-31 14:55:00,5323.4,924,5327.17
2021-05-31 14:56:00,5323.4,696,5328.51
2021-05-31 14:57:00,5323.0,728,5329.03
2021-05-31 14:58:00,5320.0,765,5329.03
2021-05-31 14:59:00,5319.8,868,5329.03
2021-05-31 15:00:00,5319.8,0,5331.57
2021-06-01 09:30:00,5300.6,2576,5309.82
2021-06-01 09:31:00,5305.0,1623,5316.84
2021-06-01 09:32:00,5299.2,998,5313.89
2021-06-01 09:33:00,5301.8,1007,5310.6
2021-06-01 09:34:00,5301.0,681,5317.51
2021-06-01 09:35:00,5297.4,768,5308.4
2021-06-01 09:36:00,5293.0,808,5307.97
2021-06-01 09:37:00,5293.6,1031,5302.95
2021-06-01 09:38:00,5296.6,577,5310.38
2021-06-01 09:39:00,5295.0,642,5311.48
2021-06-01 09:40:00,5290.6,719,5305.04
2021-06-01 09:41:00,5300.8,855,5314.83
2021-06-01 09:42:00,5299.6,768,5314.86
2021-06-01 09:43:00,5302.2,436,5317.36
2021-06-01 09:44:00,5310.4,1120,5325.05
2021-06-01 09:45:00,5327.2,1841,5332.89
2021-06-01 09:46:00,5318.8,1327,5330.11
2021-06-01 09:47:00,5322.2,683,5333.29
2021-06-01 09:48:00,5318.0,617,5330.98
2021-06-01 09:49:00,5311.0,905,5321.01
2021-06-01 09:50:00,5315.6,695,5328.54
2021-06-01 09:51:00,5312.0,513,5325.36
2021-06-01 09:52:00,5315.6,338,5326.98
2021-06-01 09:53:00,5311.2,533,5321.42
2021-06-01 09:54:00,5310.0,455,5319.77
2021-06-01 09:55:00,5300.0,1130,5313.23
2021-06-01 09:56:00,5302.0,588,5313.4
2021-06-01 09:57:00,5303.4,401,5315.2
2021-06-01 09:58:00,5301.8,272,5313.69
2021-06-01 09:59:00,5303.2,303,5314.99
2021-06-01 10:00:00,5297.4,630,5309.83
2021-06-01 10:01:00,5298.8,387,5309.29
2021-06-01 10:02:00,5300.8,282,5310.51
2021-06-01 10:03:00,5303.4,293,5313.28
2021-06-01 10:04:00,5306.2,400,5317.34
2021-06-01 10:05:00,5302.6,321,5316.45
2021-06-01 10:06:00,5302.0,292,5317.39
2021-06-01 10:07:00,5301.0,237,5315.87
2021-06-01 10:08:00,5302.4,267,5316.48
2021-06-01 10:09:00,5300.4,155,5315.4
2021-06-01 10:10:00,5298.2,459,5309.41
2021-06-01 10:11:00,5302.8,274,5314.27
2021-06-01 10:12:00,5302.0,235,5315.78
2021-06-01 10:13:00,5299.0,285,5313.72
2021-06-01 10:14:00,5298.0,193,5313.76
2021-06-01 10:15:00,5292.6,617,5307.78
2021-06-01 10:16:00,5288.0,1322,5304.04
2021-06-01 10:17:00,5285.8,810,5300.79
2021-06-01 10:18:00,5279.8,1418,5296.42
2021-06-01 10:19:00,5274.0,1336,5289.0
2021-06-01 10:20:00,5270.8,1219,5289.14
2021-06-01 10:21:00,5260.0,2414,5276.33
2021-06-01 10:22:00,5266.4,1413,5282.75
2021-06-01 10:23:00,5266.6,806,5281.83
2021-06-01 10:24:00,5268.8,706,5288.21
2021-06-01 10:25:00,5264.4,691,5281.65
2021-06-01 10:26:00,5263.2,534,5280.14
2021-06-01 10:27:00,5269.2,535,5284.41
2021-06-01 10:28:00,5268.0,630,5285.63
2021-06-01 10:29:00,5259.4,1058,5278.44
2021-06-01 10:30:00,5253.8,1825,5269.43
2021-06-01 10:31:00,5255.6,938,5272.22
2021-06-01 10:32:00,5253.6,728,5270.38
2021-06-01 10:33:00,5258.4,613,5274.99
2021-06-01 10:34:00,5263.6,620,5281.1
2021-06-01 10:35:00,5267.0,559,5285.83
2021-06-01 10:36:00,5267.2,494,5283.65
2021-06-01 10:37:00,5275.2,769,5287.22
2021-06-01 10:38:00,5277.4,1480,5294.68
2021-06-01 10:39:00,5272.6,524,5291.96
2021-06-01 10:40:00,5270.0,468,5290.29
2021-06-01 10:41:00,5274.6,359,5290.6
2021-06-01 10:42:00,5279.0,493,5293.64
