datetime,price,volume,现货价格
2024-09-25 10:44:00,3454.2,11,3445.79
2024-09-25 10:45:00,3452.0,8,3444.73
2024-09-25 10:46:00,3452.4,32,3444.27
2024-09-25 10:47:00,3454.2,29,3447.14
2024-09-25 10:48:00,3457.2,36,3449.15
2024-09-25 10:49:00,3454.0,30,3446.24
2024-09-25 10:50:00,3454.2,21,3445.45
2024-09-25 10:51:00,3453.6,39,3446.31
2024-09-25 10:52:00,3454.4,15,3446.53
2024-09-25 10:53:00,3455.4,5,3447.17
2024-09-25 10:54:00,3460.0,39,3450.57
2024-09-25 10:55:00,3457.6,32,3449.13
2024-09-25 10:56:00,3454.4,9,3447.27
2024-09-25 10:57:00,3455.0,8,3446.73
2024-09-25 10:58:00,3453.0,14,3445.77
2024-09-25 10:59:00,3447.6,21,3442.08
2024-09-25 11:00:00,3445.6,13,3438.98
2024-09-25 11:01:00,3439.6,39,3433.44
2024-09-25 11:02:00,3438.4,12,3431.77
2024-09-25 11:03:00,3435.2,21,3430.27
2024-09-25 11:04:00,3434.4,25,3427.3
2024-09-25 11:05:00,3438.0,23,3431.65
2024-09-25 11:06:00,3440.6,19,3434.34
2024-09-25 11:07:00,3435.6,31,3430.09
2024-09-25 11:08:00,3432.0,25,3427.25
2024-09-25 11:09:00,3432.0,15,3425.36
2024-09-25 11:10:00,3429.4,12,3423.44
2024-09-25 11:11:00,3432.0,36,3424.86
2024-09-25 11:12:00,3430.0,18,3424.06
2024-09-25 11:13:00,3430.0,11,3423.71
2024-09-25 11:14:00,3433.2,23,3426.14
2024-09-25 11:15:00,3426.2,11,3422.48
2024-09-25 11:16:00,3427.0,20,3421.38
2024-09-25 11:17:00,3426.6,8,3419.67
2024-09-25 11:18:00,3427.4,10,3420.54
2024-09-25 11:19:00,3426.2,6,3418.94
2024-09-25 11:20:00,3423.6,14,3416.46
2024-09-25 11:21:00,3425.4,25,3417.74
2024-09-25 11:22:00,3425.8,7,3418.77
2024-09-25 11:23:00,3427.2,17,3419.55
2024-09-25 11:24:00,3435.8,26,3425.51
2024-09-25 11:25:00,3435.0,24,3426.93
2024-09-25 11:26:00,3429.6,27,3422.25
2024-09-25 11:27:00,3428.4,12,3421.6
2024-09-25 11:28:00,3429.8,4,3421.57
2024-09-25 11:29:00,3431.4,8,3423.83
2024-09-25 11:30:00,3431.4,0,3423.42
2024-09-25 13:00:00,3429.2,49,3422.22
2024-09-25 13:01:00,3432.0,17,3424.8
2024-09-25 13:02:00,3432.6,12,3426.76
2024-09-25 13:03:00,3433.0,21,3428.17
2024-09-25 13:04:00,3431.4,8,3426.67
2024-09-25 13:05:00,3433.0,16,3427.21
2024-09-25 13:06:00,3433.2,10,3428.85
2024-09-25 13:07:00,3438.0,18,3431.33
2024-09-25 13:08:00,3437.4,9,3431.51
2024-09-25 13:09:00,3438.4,3,3431.61
2024-09-25 13:10:00,3436.6,6,3431.71
2024-09-25 13:11:00,3433.0,19,3429.1
2024-09-25 13:12:00,3432.2,4,3427.78
2024-09-25 13:13:00,3429.8,4,3425.35
2024-09-25 13:14:00,3426.6,8,3422.97
2024-09-25 13:15:00,3425.2,6,3422.18
2024-09-25 13:16:00,3425.0,7,3420.32
2024-09-25 13:17:00,3424.2,2,3419.91
2024-09-25 13:18:00,3427.4,16,3421.59
2024-09-25 13:19:00,3429.8,17,3424.87
2024-09-25 13:20:00,3425.2,15,3420.2
2024-09-25 13:21:00,3424.4,12,3418.29
2024-09-25 13:22:00,3423.0,20,3418.64
2024-09-25 13:23:00,3424.2,10,3418.2
2024-09-25 13:24:00,3424.2,5,3418.43
2024-09-25 13:25:00,3423.2,8,3417.27
2024-09-25 13:26:00,3424.0,11,3418.2
2024-09-25 13:27:00,3423.6,7,3417.39
2024-09-25 13:28:00,3420.8,7,3415.11
2024-09-25 13:29:00,3424.8,16,3418.48
2024-09-25 13:30:00,3426.8,29,3419.92
2024-09-25 13:31:00,3424.8,15,3419.01
2024-09-25 13:32:00,3424.6,1,3419.0
2024-09-25 13:33:00,3421.2,9,3416.37
2024-09-25 13:34:00,3420.0,11,3415.3
2024-09-25 13:35:00,3415.6,25,3412.52
2024-09-25 13:36:00,3415.4,13,3411.23
2024-09-25 13:37:00,3413.2,23,3409.57
2024-09-25 13:38:00,3409.8,28,3406.55
2024-09-25 13:39:00,3415.0,49,3408.07
2024-09-25 13:40:00,3413.2,5,3407.83
2024-09-25 13:41:00,3409.4,12,3404.77
2024-09-25 13:42:00,3411.4,6,3404.01
2024-09-25 13:43:00,3410.2,20,3404.94
2024-09-25 13:44:00,3408.0,8,3402.73
2024-09-25 13:45:00,3405.0,49,3400.79
2024-09-25 13:46:00,3402.6,16,3399.83
2024-09-25 13:47:00,3405.2,18,3401.24
2024-09-25 13:48:00,3401.0,29,3398.77
2024-09-25 13:49:00,3398.6,25,3396.83
2024-09-25 13:50:00,3398.2,15,3394.49
2024-09-25 13:51:00,3400.2,6,3395.02
2024-09-25 13:52:00,3405.6,26,3399.51
2024-09-25 13:53:00,3406.8,12,3399.93
2024-09-25 13:54:00,3405.2,20,3399.87
2024-09-25 13:55:00,3406.2,21,3401.66
2024-09-25 13:56:00,3411.6,18,3405.31
2024-09-25 13:57:00,3411.8,40,3406.73
2024-09-25 13:58:00,3408.0,3,3403.47
2024-09-25 13:59:00,3406.8,9,3401.93
2024-09-25 14:00:00,3411.6,15,3406.38
2024-09-25 14:01:00,3414.6,16,3409.15
2024-09-25 14:02:00,3420.8,27,3414.83
2024-09-25 14:03:00,3418.4,29,3414.55
2024-09-25 14:04:00,3422.6,13,3416.13
2024-09-25 14:05:00,3423.0,10,3417.7
2024-09-25 14:06:00,3417.4,7,3414.91
2024-09-25 14:07:00,3419.0,6,3414.88
2024-09-25 14:08:00,3414.8,16,3412.39
2024-09-25 14:09:00,3411.2,15,3408.19
2024-09-25 14:10:00,3412.4,7,3407.92
2024-09-25 14:11:00,3417.2,12,3413.62
2024-09-25 14:12:00,3416.6,18,3411.58
2024-09-25 14:13:00,3413.2,12,3409.17
2024-09-25 14:14:00,3411.0,3,3407.87
2024-09-25 14:15:00,3411.2,16,3406.07
2024-09-25 14:16:00,3409.8,6,3405.48
2024-09-25 14:17:00,3411.6,1,3406.9
2024-09-25 14:18:00,3411.6,1,3406.36
2024-09-25 14:19:00,3410.8,2,3406.42
2024-09-25 14:20:00,3410.8,1,3405.05
2024-09-25 14:21:00,3410.8,0,3403.9
2024-09-25 14:22:00,3408.4,9,3404.64
2024-09-25 14:23:00,3410.0,8,3404.27
2024-09-25 14:24:00,3408.0,12,3403.46
2024-09-25 14:25:00,3409.4,2,3404.81
2024-09-25 14:26:00,3407.2,7,3404.02
2024-09-25 14:27:00,3406.2,8,3403.29
2024-09-25 14:28:00,3407.4,3,3402.62
2024-09-25 14:29:00,3407.8,3,3401.91
2024-09-25 14:30:00,3411.0,12,3405.18
2024-09-25 14:31:00,3407.2,12,3403.93
2024-09-25 14:32:00,3400.2,19,3399.26
2024-09-25 14:33:00,3404.6,19,3400.54
2024-09-25 14:34:00,3405.2,16,3401.06
2024-09-25 14:35:00,3403.6,15,3399.52
2024-09-25 14:36:00,3406.4,8,3400.97
2024-09-25 14:37:00,3407.8,9,3403.53
2024-09-25 14:38:00,3411.4,12,3405.71
2024-09-25 14:39:00,3417.0,23,3410.15
2024-09-25 14:40:00,3414.4,7,3408.63
2024-09-25 14:41:00,3414.8,16,3409.95
2024-09-25 14:42:00,3418.6,16,3411.93
2024-09-25 14:43:00,3415.4,6,3410.66
2024-09-25 14:44:00,3414.8,18,3410.57
2024-09-25 14:45:00,3414.4,16,3409.77
2024-09-25 14:46:00,3412.6,19,3408.76
2024-09-25 14:47:00,3408.2,67,3405.83
2024-09-25 14:48:00,3407.4,15,3404.41
2024-09-25 14:49:00,3407.6,3,3404.0
2024-09-25 14:50:00,3408.2,4,3403.97
2024-09-25 14:51:00,3406.2,13,3403.55
2024-09-25 14:52:00,3404.0,6,3402.77
2024-09-25 14:53:00,3402.6,57,3401.56
2024-09-25 14:54:00,3404.2,128,3401.32
2024-09-25 14:55:00,3403.4,82,3400.63
2024-09-25 14:56:00,3403.0,13,3400.2
2024-09-25 14:57:00,3404.6,23,3399.99
2024-09-25 14:58:00,3403.8,22,3399.99
2024-09-25 14:59:00,3403.0,24,3399.99
2024-09-25 15:00:00,3403.0,0,3401.53
2024-09-26 09:30:00,3407.4,109,3399.44
2024-09-26 09:31:00,3414.8,63,3404.64
2024-09-26 09:32:00,3409.6,48,3401.77
2024-09-26 09:33:00,3416.6,58,3408.19
2024-09-26 09:34:00,3420.4,65,3411.88
2024-09-26 09:35:00,3413.0,39,3406.54
2024-09-26 09:36:00,3409.4,94,3402.7
2024-09-26 09:37:00,3406.2,51,3399.66
2024-09-26 09:38:00,3403.2,39,3396.22
2024-09-26 09:39:00,3403.0,68,3395.52
2024-09-26 09:40:00,3406.0,38,3398.82
2024-09-26 09:41:00,3402.8,22,3394.54
2024-09-26 09:42:00,3403.2,29,3394.33
2024-09-26 09:43:00,3399.4,24,3391.68
2024-09-26 09:44:00,3400.2,16,3393.01
2024-09-26 09:45:00,3403.6,14,3394.92
2024-09-26 09:46:00,3407.2,14,3398.53
2024-09-26 09:47:00,3404.8,15,3397.91
2024-09-26 09:48:00,3407.6,13,3401.01
2024-09-26 09:49:00,3412.0,20,3406.01
2024-09-26 09:50:00,3416.4,13,3408.45
2024-09-26 09:51:00,3416.2,15,3409.94
2024-09-26 09:52:00,3419.0,26,3410.93
2024-09-26 09:53:00,3419.0,15,3410.36
2024-09-26 09:54:00,3417.0,16,3409.4
2024-09-26 09:55:00,3422.4,68,3418.31
2024-09-26 09:56:00,3432.0,51,3422.25
2024-09-26 09:57:00,3431.2,64,3423.65
2024-09-26 09:58:00,3433.2,33,3425.27
2024-09-26 09:59:00,3430.0,110,3421.88
2024-09-26 10:00:00,3428.6,42,3419.37
2024-09-26 10:01:00,3428.6,36,3419.43
2024-09-26 10:02:00,3422.6,72,3413.66
2024-09-26 10:03:00,3426.6,67,3417.14
2024-09-26 10:04:00,3424.0,31,3416.26
2024-09-26 10:05:00,3422.0,22,3413.45
2024-09-26 10:06:00,3425.2,14,3416.28
2024-09-26 10:07:00,3427.8,7,3418.34
2024-09-26 10:08:00,3428.0,9,3420.18
2024-09-26 10:09:00,3433.0,18,3423.84
2024-09-26 10:10:00,3436.6,24,3426.5
2024-09-26 10:11:00,3432.0,48,3423.63
2024-09-26 10:12:00,3431.2,10,3423.19
2024-09-26 10:13:00,3433.0,6,3424.47
2024-09-26 10:14:00,3428.8,26,3421.58
2024-09-26 10:15:00,3426.8,29,3419.61
2024-09-26 10:16:00,3433.0,18,3423.46
2024-09-26 10:17:00,3431.6,19,3421.95
2024-09-26 10:18:00,3431.6,23,3423.87
2024-09-26 10:19:00,3428.6,25,3422.52
2024-09-26 10:20:00,3430.6,2,3421.03
2024-09-26 10:21:00,3433.8,14,3424.6
2024-09-26 10:22:00,3437.2,12,3427.5
2024-09-26 10:23:00,3436.6,29,3427.92
2024-09-26 10:24:00,3438.8,15,3429.88
2024-09-26 10:25:00,3440.0,16,3432.11
2024-09-26 10:26:00,3439.0,11,3431.57
2024-09-26 10:27:00,3438.0,21,3429.85
2024-09-26 10:28:00,3444.4,27,3436.04
2024-09-26 10:29:00,3448.8,23,3439.57
2024-09-26 10:30:00,3443.2,91,3434.96
2024-09-26 10:31:00,3442.4,42,3435.32
2024-09-26 10:32:00,3440.2,28,3434.32
2024-09-26 10:33:00,3434.2,43,3428.38
2024-09-26 10:34:00,3434.2,21,3427.93
2024-09-26 10:35:00,3437.8,24,3432.1
2024-09-26 10:36:00,3433.6,10,3430.13
2024-09-26 10:37:00,3438.6,16,3431.36
2024-09-26 10:38:00,3440.0,8,3431.81
2024-09-26 10:39:00,3438.6,11,3432.58
2024-09-26 10:40:00,3435.6,4,3428.47
2024-09-26 10:41:00,3430.4,24,3426.94
2024-09-26 10:42:00,3434.8,21,3429.18
2024-09-26 10:43:00,3434.8,20,3429.3
2024-09-26 10:44:00,3434.4,8,3429.01
2024-09-26 10:45:00,3433.0,3,3427.82
2024-09-26 10:46:00,3436.0,6,3428.66
2024-09-26 10:47:00,3432.2,15,3425.42
2024-09-26 10:48:00,3427.6,15,3425.31
2024-09-26 10:49:00,3426.2,8,3422.48
2024-09-26 10:50:00,3426.6,9,3421.34
2024-09-26 10:51:00,3426.6,0,3420.41
2024-09-26 10:52:00,3428.6,9,3421.49
2024-09-26 10:53:00,3429.0,4,3421.52
2024-09-26 10:54:00,3428.0,6,3420.93
2024-09-26 10:55:00,3431.4,6,3423.17
2024-09-26 10:56:00,3428.4,6,3422.16
2024-09-26 10:57:00,3427.2,21,3421.07
2024-09-26 10:58:00,3424.4,20,3419.71
2024-09-26 10:59:00,3424.8,7,3418.79
2024-09-26 11:00:00,3428.4,4,3420.05
2024-09-26 11:01:00,3426.8,5,3420.63
2024-09-26 11:02:00,3426.2,5,3419.33
2024-09-26 11:03:00,3431.2,29,3423.54
2024-09-26 11:04:00,3428.8,9,3422.5
2024-09-26 11:05:00,3430.6,7,3422.91
2024-09-26 11:06:00,3429.6,6,3422.11
2024-09-26 11:07:00,3426.4,5,3420.25
2024-09-26 11:08:00,3425.4,5,3420.14
2024-09-26 11:09:00,3424.4,4,3420.1
2024-09-26 11:10:00,3429.4,1,3423.81
2024-09-26 11:11:00,3430.4,2,3423.05
2024-09-26 11:12:00,3430.6,3,3422.39
2024-09-26 11:13:00,3427.6,2,3421.89
2024-09-26 11:14:00,3427.4,7,3420.68
2024-09-26 11:15:00,3430.4,5,3422.2
2024-09-26 11:16:00,3433.6,8,3425.78
2024-09-26 11:17:00,3429.8,15,3423.68
2024-09-26 11:18:00,3430.0,3,3422.47
2024-09-26 11:19:00,3430.8,4,3423.76
2024-09-26 11:20:00,3431.6,2,3424.05
2024-09-26 11:21:00,3434.2,5,3426.1
2024-09-26 11:22:00,3436.6,5,3429.0
2024-09-26 11:23:00,3438.2,11,3429.69
2024-09-26 11:24:00,3438.8,13,3430.99
2024-09-26 11:25:00,3437.2,5,3429.68
2024-09-26 11:26:00,3435.8,3,3427.92
2024-09-26 11:27:00,3430.2,2,3424.52
2024-09-26 11:28:00,3432.0,6,3425.74
2024-09-26 11:29:00,3434.8,6,3425.43
2024-09-26 11:30:00,3434.8,0,3425.66
2024-09-26 13:00:00,3440.4,44,3433.71
2024-09-26 13:01:00,3438.8,32,3432.36
2024-09-26 13:02:00,3438.6,29,3429.47
2024-09-26 13:03:00,3441.0,10,3431.92
2024-09-26 13:04:00,3441.0,8,3432.92
2024-09-26 13:05:00,3442.4,11,3434.7
2024-09-26 13:06:00,3445.4,27,3437.0
2024-09-26 13:07:00,3451.2,29,3441.64
2024-09-26 13:08:00,3461.0,83,3450.75
2024-09-26 13:09:00,3458.0,38,3448.87
2024-09-26 13:10:00,3465.4,66,3455.16
2024-09-26 13:11:00,3462.8,61,3455.78
2024-09-26 13:12:00,3470.2,36,3461.34
2024-09-26 13:13:00,3466.4,52,3456.48
2024-09-26 13:14:00,3479.8,74,3466.45
2024-09-26 13:15:00,3470.8,243,3462.36
2024-09-26 13:16:00,3472.8,52,3463.41
2024-09-26 13:17:00,3464.0,65,3456.37
2024-09-26 13:18:00,3466.6,20,3456.02
2024-09-26 13:19:00,3468.4,25,3459.17
2024-09-26 13:20:00,3472.8,31,3460.13
2024-09-26 13:21:00,3474.2,20,3463.71
2024-09-26 13:22:00,3476.6,29,3466.7
2024-09-26 13:23:00,3487.2,85,3474.74
2024-09-26 13:24:00,3499.4,205,3482.4
2024-09-26 13:25:00,3491.8,411,3475.9
2024-09-26 13:26:00,3490.4,98,3475.65
2024-09-26 13:27:00,3495.8,63,3479.86
2024-09-26 13:28:00,3494.0,56,3479.61
2024-09-26 13:29:00,3502.0,87,3486.78
2024-09-26 13:30:00,3496.6,94,3483.16
2024-09-26 13:31:00,3499.4,117,3485.68
2024-09-26 13:32:00,3503.6,92,3487.84
2024-09-26 13:33:00,3510.2,47,3492.85
2024-09-26 13:34:00,3500.0,69,3487.18
2024-09-26 13:35:00,3497.6,38,3483.15
2024-09-26 13:36:00,3489.8,26,3478.79
2024-09-26 13:37:00,3494.4,20,3480.62
2024-09-26 13:38:00,3488.4,9,3475.81
2024-09-26 13:39:00,3494.4,22,3479.01
2024-09-26 13:40:00,3490.8,2,3476.92
2024-09-26 13:41:00,3493.2,16,3479.62
2024-09-26 13:42:00,3499.2,39,3484.39
2024-09-26 13:43:00,3493.4,30,3482.71
2024-09-26 13:44:00,3499.6,10,3484.91
2024-09-26 13:45:00,3504.0,2,3488.7
2024-09-26 13:46:00,3497.4,13,3485.99
2024-09-26 13:47:00,3504.0,9,3488.03
2024-09-26 13:48:00,3506.6,14,3492.11
2024-09-26 13:49:00,3505.8,8,3492.44
2024-09-26 13:50:00,3511.8,14,3493.78
2024-09-26 13:51:00,3499.8,34,3489.41
2024-09-26 13:52:00,3505.8,9,3491.02
2024-09-26 13:53:00,3518.4,70,3499.95
2024-09-26 13:54:00,3517.0,66,3500.86
2024-09-26 13:55:00,3519.6,72,3503.23
2024-09-26 13:56:00,3519.2,29,3503.5
2024-09-26 13:57:00,3519.0,50,3503.21
2024-09-26 13:58:00,3516.4,21,3501.61
2024-09-26 13:59:00,3521.4,43,3505.72
2024-09-26 14:00:00,3517.4,40,3503.06
2024-09-26 14:01:00,3504.4,21,3493.83
2024-09-26 14:02:00,3514.4,34,3497.72
2024-09-26 14:03:00,3515.4,74,3500.54
2024-09-26 14:04:00,3510.8,16,3498.53
2024-09-26 14:05:00,3516.8,54,3500.47
2024-09-26 14:06:00,3514.4,21,3499.42
2024-09-26 14:07:00,3513.6,15,3498.14
2024-09-26 14:08:00,3517.0,13,3499.81
2024-09-26 14:09:00,3516.0,15,3498.91
2024-09-26 14:10:00,3520.0,16,3501.62
2024-09-26 14:11:00,3519.2,10,3501.43
2024-09-26 14:12:00,3519.6,27,3503.18
2024-09-26 14:13:00,3517.4,29,3503.29
2024-09-26 14:14:00,3524.0,21,3506.21
2024-09-26 14:15:00,3527.8,44,3509.87
2024-09-26 14:16:00,3525.0,42,3508.17
2024-09-26 14:17:00,3527.4,66,3510.59
2024-09-26 14:18:00,3530.2,23,3512.58
2024-09-26 14:19:00,3532.2,21,3514.13
2024-09-26 14:20:00,3526.6,36,3511.84
2024-09-26 14:21:00,3533.8,11,3513.85
2024-09-26 14:22:00,3540.8,23,3519.72
2024-09-26 14:23:00,3540.2,62,3520.74
2024-09-26 14:24:00,3545.2,33,3523.35
2024-09-26 14:25:00,3550.2,89,3526.83
2024-09-26 14:26:00,3545.6,56,3523.61
2024-09-26 14:27:00,3546.0,32,3525.29
2024-09-26 14:28:00,3545.8,14,3524.57
2024-09-26 14:29:00,3541.0,31,3522.66
2024-09-26 14:30:00,3535.0,39,3516.53
2024-09-26 14:31:00,3531.0,39,3512.7
2024-09-26 14:32:00,3539.4,23,3517.98
2024-09-26 14:33:00,3533.4,15,3515.73
2024-09-26 14:34:00,3536.8,5,3518.45
2024-09-26 14:35:00,3538.0,17,3519.01
2024-09-26 14:36:00,3545.4,13,3522.12
2024-09-26 14:37:00,3546.8,43,3524.05
2024-09-26 14:38:00,3545.8,18,3523.53
2024-09-26 14:39:00,3549.0,29,3526.5
2024-09-26 14:40:00,3545.8,34,3525.97
2024-09-26 14:41:00,3547.6,18,3527.44
2024-09-26 14:42:00,3548.8,37,3527.75
2024-09-26 14:43:00,3548.8,7,3528.07
2024-09-26 14:44:00,3551.4,15,3529.23
2024-09-26 14:45:00,3554.8,34,3531.8
2024-09-26 14:46:00,3558.4,58,3534.91
2024-09-26 14:47:00,3561.4,71,3537.02
2024-09-26 14:48:00,3566.2,67,3538.59
2024-09-26 14:49:00,3565.0,33,3540.68
2024-09-26 14:50:00,3566.2,53,3541.41
2024-09-26 14:51:00,3561.0,53,3539.02
2024-09-26 14:52:00,3565.6,39,3540.64
2024-09-26 14:53:00,3569.0,73,3542.34
2024-09-26 14:54:00,3568.2,65,3542.78
2024-09-26 14:55:00,3570.0,54,3544.08
2024-09-26 14:56:00,3576.8,69,3544.92
2024-09-26 14:57:00,3576.6,28,3544.71
2024-09-26 14:58:00,3578.0,91,3544.71
2024-09-26 14:59:00,3580.0,74,3544.71
2024-09-26 15:00:00,3580.0,0,3545.32
2024-09-27 09:30:00,3673.0,569,3640.83
2024-09-27 09:31:00,3665.4,323,3644.51
2024-09-27 09:32:00,3639.4,243,3631.56
2024-09-27 09:33:00,3648.6,185,3629.07
2024-09-27 09:34:00,3636.2,108,3623.75
2024-09-27 09:35:00,3624.4,165,3614.12
2024-09-27 09:36:00,3626.8,143,3613.67
2024-09-27 09:37:00,3636.8,86,3618.3
2024-09-27 09:38:00,3641.8,71,3624.2
2024-09-27 09:39:00,3647.0,102,3626.96
2024-09-27 09:40:00,3638.0,67,3626.3
2024-09-27 09:41:00,3635.4,74,3623.67
2024-09-27 09:42:00,3630.2,54,3616.51
2024-09-27 09:43:00,3620.2,62,3609.19
2024-09-27 09:44:00,3612.2,71,3602.47
2024-09-27 09:45:00,3614.0,83,3597.24
2024-09-27 09:46:00,3617.2,61,3599.89
2024-09-27 09:47:00,3624.6,42,3603.94
2024-09-27 09:48:00,3621.6,46,3603.88
2024-09-27 09:49:00,3616.6,37,3598.96
2024-09-27 09:50:00,3619.0,54,3600.7
2024-09-27 09:51:00,3627.0,59,3605.65
2024-09-27 09:52:00,3640.0,83,3617.05
2024-09-27 09:53:00,3640.2,48,3621.31
2024-09-27 09:54:00,3646.8,58,3625.66
2024-09-27 09:55:00,3644.2,50,3625.95
2024-09-27 09:56:00,3655.0,29,3629.12
2024-09-27 09:57:00,3656.4,32,3632.4
2024-09-27 09:58:00,3661.0,27,3635.56
2024-09-27 09:59:00,3651.8,63,3634.12
2024-09-27 10:00:00,3647.2,77,3628.87
2024-09-27 10:01:00,3641.4,40,3622.19
2024-09-27 10:02:00,3645.4,11,3621.9
2024-09-27 10:03:00,3637.6,29,3619.65
2024-09-27 10:04:00,3630.0,40,3614.96
2024-09-27 10:05:00,3634.8,28,3614.79
2024-09-27 10:06:00,3628.8,22,3611.21
2024-09-27 10:07:00,3636.8,33,3613.38
2024-09-27 10:08:00,3641.8,34,3614.25
2024-09-27 10:09:00,3639.4,14,3614.01
2024-09-27 10:10:00,3646.2,47,3616.2
2024-09-27 10:11:00,3645.0,31,3617.0
2024-09-27 10:12:00,3639.4,9,3616.36
2024-09-27 10:13:00,3639.8,12,3616.52
2024-09-27 10:14:00,3642.4,11,3618.07
2024-09-27 10:15:00,3645.2,9,3618.92
2024-09-27 10:16:00,3644.0,15,3619.24
2024-09-27 10:17:00,3648.0,19,3619.87
2024-09-27 10:18:00,3644.0,13,3620.13
2024-09-27 10:19:00,3634.6,7,3617.37
2024-09-27 10:20:00,3637.0,9,3617.77
2024-09-27 10:21:00,3637.6,14,3617.06
2024-09-27 10:22:00,3634.6,21,3616.65
2024-09-27 10:23:00,3632.8,7,3616.31
2024-09-27 10:24:00,3625.2,32,3615.44
2024-09-27 10:25:00,3628.0,21,3614.6
2024-09-27 10:26:00,3625.8,19,3613.85
2024-09-27 10:27:00,3628.2,13,3614.37
2024-09-27 10:28:00,3624.6,13,3613.91
2024-09-27 10:29:00,3626.8,8,3613.66
2024-09-27 10:30:00,3636.0,43,3615.01
2024-09-27 10:31:00,3642.0,28,3615.87
2024-09-27 10:32:00,3645.0,7,3617.04
2024-09-27 10:33:00,3651.6,23,3618.25
2024-09-27 10:34:00,3655.2,19,3620.19
2024-09-27 10:35:00,3660.6,23,3620.79
2024-09-27 10:36:00,3657.4,37,3620.26
2024-09-27 10:37:00,3671.4,74,3623.37
2024-09-27 10:38:00,3674.6,41,3625.49
2024-09-27 10:39:00,3670.2,44,3625.39
2024-09-27 10:40:00,3680.4,36,3627.56
2024-09-27 10:41:00,3685.8,39,3630.79
2024-09-27 10:42:00,3700.0,55,3633.77
2024-09-27 10:43:00,3699.0,60,3633.91
2024-09-27 10:44:00,3687.4,108,3631.44
2024-09-27 10:45:00,3709.2,46,3633.59
2024-09-27 10:46:00,3693.2,57,3633.23
2024-09-27 10:47:00,3702.8,32,3634.86
2024-09-27 10:48:00,3704.0,27,3634.66
2024-09-27 10:49:00,3715.4,96,3636.63
2024-09-27 10:50:00,3704.6,30,3636.66
2024-09-27 10:51:00,3701.4,103,3636.1
2024-09-27 10:52:00,3709.6,43,3635.68
2024-09-27 10:53:00,3679.2,66,3632.6
2024-09-27 10:54:00,3682.0,20,3631.34
2024-09-27 10:55:00,3683.8,47,3632.24
2024-09-27 10:56:00,3693.0,29,3633.42
2024-09-27 10:57:00,3689.6,35,3632.39
2024-09-27 10:58:00,3697.2,33,3634.38
2024-09-27 10:59:00,3699.0,13,3635.07
2024-09-27 11:00:00,3704.6,24,3635.51
2024-09-27 11:01:00,3699.8,11,3635.46
2024-09-27 11:02:00,3697.6,18,3634.44
2024-09-27 11:03:00,3700.2,3,3634.25
2024-09-27 11:04:00,3698.2,5,3634.59
2024-09-27 11:05:00,3706.4,10,3636.4
2024-09-27 11:06:00,3715.0,30,3636.5
2024-09-27 11:07:00,3715.4,36,3637.38
2024-09-27 11:08:00,3703.2,29,3636.74
2024-09-27 11:09:00,3729.2,51,3639.25
2024-09-27 11:10:00,3725.6,46,3639.76
2024-09-27 11:11:00,3724.8,21,3639.8
2024-09-27 11:12:00,3729.2,10,3641.0
2024-09-27 11:13:00,3740.0,40,3639.64
2024-09-27 11:14:00,3711.8,62,3635.2
2024-09-27 11:15:00,3719.6,39,3633.95
2024-09-27 11:16:00,3719.8,37,3639.56
2024-09-27 11:17:00,3712.4,11,3641.62
2024-09-27 11:18:00,3719.8,7,3646.02
2024-09-27 11:19:00,3735.0,23,3654.84
2024-09-27 11:20:00,3750.0,55,3662.5
2024-09-27 11:21:00,3742.0,28,3664.88
2024-09-27 11:22:00,3761.2,33,3670.68
2024-09-27 11:23:00,3761.6,32,3673.38
2024-09-27 11:24:00,3745.0,12,3675.34
2024-09-27 11:25:00,3748.0,11,3674.53
2024-09-27 11:26:00,3750.0,15,3674.46
2024-09-27 11:27:00,3750.0,18,3675.27
2024-09-27 11:28:00,3765.4,46,3677.86
2024-09-27 11:29:00,3770.0,29,3678.64
2024-09-27 11:30:00,3771.0,1,3678.98
2024-09-27 13:00:00,3831.6,198,3691.37
2024-09-27 13:01:00,3823.0,102,3695.83
2024-09-27 13:02:00,3838.4,75,3699.2
2024-09-27 13:03:00,3863.2,79,3701.67
2024-09-27 13:04:00,3841.0,79,3702.53
2024-09-27 13:05:00,3847.6,49,3703.32
2024-09-27 13:06:00,3853.4,46,3704.49
2024-09-27 13:07:00,3887.8,79,3707.25
2024-09-27 13:08:00,3888.0,30,3706.72
2024-09-27 13:09:00,3896.8,79,3707.71
2024-09-27 13:10:00,3893.0,217,3707.63
2024-09-27 13:11:00,3863.4,79,3703.69
2024-09-27 13:12:00,3868.4,163,3704.35
2024-09-27 13:13:00,3832.0,102,3704.6
2024-09-27 13:14:00,3842.0,92,3704.78
2024-09-27 13:15:00,3807.6,171,3703.1
2024-09-27 13:16:00,3811.4,114,3701.62
2024-09-27 13:17:00,3800.0,109,3701.08
2024-09-27 13:18:00,3798.6,59,3699.79
2024-09-27 13:19:00,3780.0,133,3698.12
2024-09-27 13:20:00,3732.2,139,3697.4
2024-09-27 13:21:00,3772.2,185,3697.81
2024-09-27 13:22:00,3767.2,81,3697.43
2024-09-27 13:23:00,3749.2,73,3695.65
2024-09-27 13:24:00,3754.2,42,3694.5
2024-09-27 13:25:00,3765.8,33,3694.38
2024-09-27 13:26:00,3771.4,20,3694.56
2024-09-27 13:27:00,3750.4,43,3691.71
